petal_id,device_loc,pos_id,pos_calib_index,time_recorded,bus_id,length_r1,length_r2,offset_x,offset_y,offset_t,offset_p,physical_range_t,physical_range_p,gear_calib_t,gear_calib_p,total_limit_seeks_t,total_limit_seeks_p,last_primary_hardstop_dir_t,last_primary_hardstop_dir_p,keepout_expansion_phi_radial,keepout_expansion_phi_angular,keepout_expansion_theta_radial,keepout_expansion_theta_angular,classified_as_retracted,site,calib_note,fiber_intact,device_classified_nonfunctional,zeno_motor_p,sz_cw_p,sz_ccw_p,zeno_motor_t,sz_cw_t,sz_ccw_t,petal_loc,location,offset_x_cs5,offset_y_cs5
4,14,M05895,51,2021-06-25 21:37:32.932420+00:00,can10,2.8965,3.0481,69.8269,23.3252,-11.4601522533738,-0.30402348263978,394.59331721288,190.48029804311,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 69.8269, 'LENGTH_R2': 3.0481, 'OFFSET_Y': 23.3252, 'LENGTH_R1': 2.8965}",True,False,,,,,,,0,14,0.6926953723223899,-73.57491795048513
4,225,M05842,56,2021-06-25 21:37:32.932420+00:00,can23,3.0107,3.0544,288.6675,23.3111,-33.4082335597852,-0.229047362035129,390.086513267591,190.245379404932,1.0,1.0,159.0,159.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 288.6675, 'LENGTH_R2': 3.0544, 'OFFSET_Y': 23.3111, 'LENGTH_R1': 3.0107}",True,False,,,,,,,0,225,-66.98659968725359,-281.4809480409392
4,203,M06609,52,2021-06-25 21:37:32.932420+00:00,can12,3.0006,3.0592,220.8399,104.6746,-22.8027352931394,1.71748394335289,393.742052526528,191.222137965487,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 220.8399, 'LENGTH_R2': 3.0592, 'OFFSET_Y': 104.6746, 'LENGTH_R1': 3.0006}",True,False,,,,,,,0,203,31.30956491153806,-242.23316510718513
4,470,M02895,66,2021-06-25 21:37:32.932420+00:00,can16,3.061,3.0999,362.4538,113.6103,-34.3115505179501,2.47482827385483,391.819739384415,193.489798936579,1.0,1.0,170.0,171.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 362.4538, 'LENGTH_R2': 3.0999, 'OFFSET_Y': 113.6103, 'LENGTH_R1': 3.061}",True,False,,,,,,,0,470,-3.990304713694243,-379.3196470674389
4,354,M04439,52,2021-06-25 21:37:32.932420+00:00,can17,2.9794,3.118,362.1676,23.3559,162.237245075201,0.409430827596895,393.204023527393,191.015250421347,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 362.1676, 'LENGTH_R2': 3.118, 'OFFSET_Y': 23.3559, 'LENGTH_R1': 2.9794}",True,False,,,,,,,0,354,-89.63349456141484,-351.19605661127935
4,161,M07809,52,2021-06-25 21:37:32.932420+00:00,can13,3.0299,3.1345,184.3526,113.7958,-8.79795101387117,0.498810231036319,391.457464739477,193.05465453678,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 184.3526, 'LENGTH_R2': 3.1345, 'OFFSET_Y': 113.7958, 'LENGTH_R1': 3.0299}",True,False,,,,,,,0,161,51.268708983481545,-210.39701505777424
4,10,M05896,51,2021-06-25 21:37:32.932420+00:00,can10,3.0309,3.121,59.4443,23.3154,-159.214960506859,1.31338486098329,395.697816676953,189.947053359596,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 59.4443, 'LENGTH_R2': 3.121, 'OFFSET_Y': 23.3154, 'LENGTH_R1': 3.0309}",True,False,,,,,,,0,10,3.895801544776122,-63.69976866444831
4,6,M05843,51,2021-06-25 21:37:32.932420+00:00,can10,3.0468,3.0731,54.2227,14.2424,-151.777739025622,2.68156676760361,390.284770233088,190.645138842539,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 54.2227, 'LENGTH_R2': 3.0731, 'OFFSET_Y': 14.2424, 'LENGTH_R1': 3.0468}",True,False,,,,,,,0,6,-3.116151725936694,-55.92770498270094
4,485,M02791,51,2021-06-25 21:37:32.932420+00:00,can16,2.9816,3.1645,388.822,86.5231,-59.9637999438223,-3.42820617354319,391.107134255003,190.998689578066,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 388.822, 'LENGTH_R2': 3.1645, 'OFFSET_Y': 86.5231, 'LENGTH_R1': 2.9816}",True,False,,,,,,,0,485,-37.8605762803972,-395.9378760842088
4,397,M04441,68,2021-06-25 21:37:32.932420+00:00,can17,3.0674,3.1365,378.0571,32.3817,-84.9086383223492,2.64499544184904,391.089273075112,188.365547301848,1.0,1.0,165.0,165.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 378.0571, 'LENGTH_R2': 3.1365, 'OFFSET_Y': 32.3817, 'LENGTH_R1': 3.0674}",True,False,,,,,,,0,397,-85.96143021837224,-369.03758973021274
4,221,M07840,52,2021-06-25 21:37:32.932420+00:00,can13,2.9751,3.1606,215.688,131.8015,-137.207215086701,1.86178757951198,390.846145236382,191.386324400677,1.0,1.0,165.0,165.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 215.688, 'LENGTH_R2': 3.1606, 'OFFSET_Y': 131.8015, 'LENGTH_R1': 2.9751}",True,False,,,,,,,0,221,58.68399147908444,-245.71711954459565
4,7,M05897,51,2021-06-25 21:37:32.932420+00:00,can10,3.1242,3.0612,49.0298,23.3525,-29.6162699732158,3.90699981870194,395.07998564802,190.706633826977,1.0,1.0,161.0,161.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 49.0298, 'LENGTH_R2': 3.0612, 'OFFSET_Y': 23.3525, 'LENGTH_R1': 3.1242}",True,False,,,,,,,0,7,7.153427452482987,-53.80854286954443
4,27,M05844,53,2021-06-25 21:37:32.932420+00:00,can11,3.0521,3.032,106.3105,14.2763,-70.4538401709435,-0.728568607932022,394.966467181139,195.093859791329,1.0,1.0,112.0,112.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 106.3105, 'LENGTH_R2': 3.032, 'OFFSET_Y': 14.2763, 'LENGTH_R1': 3.0521}",True,False,,,,,,,0,27,-19.19904283347475,-105.46246300383245
4,188,M06613,52,2021-06-25 21:37:32.932420+00:00,can12,2.9742,3.0729,210.4039,104.715,-46.3426581637555,0.651360975623797,390.790161545935,191.918424276767,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 210.4039, 'LENGTH_R2': 3.0729, 'OFFSET_Y': 104.715, 'LENGTH_R1': 2.9742}",True,False,,,,,,,0,188,34.57674944748137,-232.33547294356936
4,520,M04469,51,2021-06-25 21:37:32.932420+00:00,can16,3.1675,3.1261,378.5692,140.7594,-37.5617791442243,-8.89156185739872,393.552239800607,186.603343791708,1.0,1.0,188.0,190.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 378.5692, 'LENGTH_R2': 3.1261, 'OFFSET_Y': 140.7594, 'LENGTH_R1': 3.1675}",True,False,,,,,,,0,520,16.811905439942798,-402.94219115470855
4,229,M07841,51,2021-06-25 21:37:32.932420+00:00,can23,2.9665,3.1607,267.7432,59.4269,-111.266601674411,2.40927352568319,393.165275951674,191.725655463086,1.0,1.0,160.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 267.7432, 'LENGTH_R2': 3.1607, 'OFFSET_Y': 59.4269, 'LENGTH_R1': 2.9665}",True,False,,,,,,,0,229,-26.19885902992879,-272.78400363400755
4,8,M05899,51,2021-06-25 21:37:32.932420+00:00,can10,3.0811,3.0536,69.8686,5.242,7.64015448885468,-3.17337642469736,392.711324075538,188.258772728594,1.0,1.0,166.0,166.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 69.8686, 'LENGTH_R2': 3.0536, 'OFFSET_Y': 5.242, 'LENGTH_R1': 3.0811}",True,False,,,,,,,0,8,-16.515418997901303,-68.01985036774995
4,146,M05845,52,2021-06-25 21:37:32.932420+00:00,can13,2.9655,3.0812,184.316,95.7385,-21.6974437783502,1.82361143469026,390.188929067501,190.339773995223,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 184.316, 'LENGTH_R2': 3.0812, 'OFFSET_Y': 95.7385, 'LENGTH_R1': 2.9655}",True,False,,,,,,,0,146,34.11640606383031,-204.78380960968403
4,282,M07842,51,2021-06-25 21:37:32.932420+00:00,can23,3.0027,3.1144,293.8985,68.4319,-156.197690291382,-1.70200373422332,394.70325057538,191.29090467507,1.0,1.0,160.0,160.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 293.8985, 'LENGTH_R2': 3.1144, 'OFFSET_Y': 68.4319, 'LENGTH_R1': 3.0027}",True,False,,,,,,,0,282,-25.725399674112335,-300.3850502736847
4,518,M02780,51,2021-06-25 21:37:32.932420+00:00,can16,3.033,3.1083,389.114,122.703,151.033982926532,0.972824674374359,391.481508074337,191.61477258364,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 389.114, 'LENGTH_R2': 3.1083, 'OFFSET_Y': 122.703, 'LENGTH_R1': 3.033}",True,False,,,,,,,0,518,-3.5924997318349967,-407.3626244827734
4,486,M02691,51,2021-06-25 21:37:32.932420+00:00,can16,3.0072,3.0309,383.5461,95.5583,-104.63458167883,1.31152668995101,392.554285461724,188.7303834833,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 383.5461, 'LENGTH_R2': 3.0309, 'OFFSET_Y': 95.5583, 'LENGTH_R1': 3.0072}",True,False,,,,,,,0,486,-27.65079080929325,-393.7288921989509
4,5,M05900,51,2021-06-25 21:37:32.932420+00:00,can10,3.067,3.0913,59.4382,5.2296,54.7388135423057,0.0561032966783447,394.495051042002,190.645386653932,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 59.4382, 'LENGTH_R2': 3.0913, 'OFFSET_Y': 5.2296, 'LENGTH_R1': 3.067}",True,False,,,,,,,0,5,-13.300148883950714,-58.09836275070314
4,193,M05846,51,2021-06-25 21:37:32.932420+00:00,can23,3.0092,3.0892,273.0438,14.2967,159.778925159028,-1.66155010010396,392.382598433541,187.795522994272,1.0,1.0,108.0,108.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 273.0438, 'LENGTH_R2': 3.0892, 'OFFSET_Y': 14.2967, 'LENGTH_R1': 3.0092}",True,False,,,,,,,0,193,-70.72731630206863,-263.86713436548933
4,314,M04527,51,2021-06-25 21:37:32.932420+00:00,can17,3.0316,3.0831,341.1092,23.3119,-166.707382837778,1.06081133667234,391.285543816633,191.752428315451,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 341.1092, 'LENGTH_R2': 3.0831, 'OFFSET_Y': 23.3119, 'LENGTH_R1': 3.0316}",True,False,,,,,,,0,314,-83.17752391951349,-331.22248434282994
4,472,M07843,51,2021-06-25 21:37:32.932420+00:00,can14,2.9807,3.1197,351.9481,131.6388,-40.8691473494134,1.72168192867883,392.271069262113,192.613112360398,1.0,1.0,164.0,164.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 351.9481, 'LENGTH_R2': 3.1197, 'OFFSET_Y': 131.6388, 'LENGTH_R1': 2.9807}",True,False,,,,,,,0,472,16.379833642544554,-374.9238077618883
4,36,M05904,51,2021-06-25 21:37:32.932420+00:00,can11,3.2231,3.0191,101.0498,41.3579,80.7267956061096,3.83392191435561,393.579256296694,194.05769622924,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 101.0498, 'LENGTH_R2': 3.0191, 'OFFSET_Y': 41.3579, 'LENGTH_R1': 3.2231}",True,False,,,,,,,0,36,8.179044740755266,-108.83870163897565
4,406,M05848,51,2021-06-25 21:37:32.932420+00:00,can14,3.0211,3.0644,330.728,113.5661,-16.237433740883,-1.4947840083471,390.967100132514,188.245122693361,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 330.728, 'LENGTH_R2': 3.0644, 'OFFSET_Y': 113.5661, 'LENGTH_R1': 3.0211}",True,False,,,,,,,0,406,5.773312205217839,-349.242765370985
4,350,M06686,51,2021-06-25 21:37:32.932420+00:00,can22,3.0254,3.0263,267.9668,167.8254,38.8777565712711,-0.171748707595668,392.351950422546,191.224753554583,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 267.9668, 'LENGTH_R2': 3.0263, 'OFFSET_Y': 167.8254, 'LENGTH_R1': 3.0254}",True,False,,,,,,,0,350,76.73168695221658,-306.45198033585376
4,440,M04532,51,2021-06-25 21:37:32.932420+00:00,can17,2.9911,3.105,404.613,23.3055,28.2407960102978,1.89918395248492,393.272514012241,191.704891294994,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 404.613, 'LENGTH_R2': 3.105, 'OFFSET_Y': 23.3055, 'LENGTH_R1': 2.9911}",True,False,,,,,,,0,440,-102.76835989287078,-391.3778646092821
4,364,M07844,53,2021-06-25 21:37:32.932420+00:00,can14,2.9758,3.1416,309.6873,113.6051,-156.702696615572,2.79927430053257,390.87081138722,192.021638121755,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 309.6873, 'LENGTH_R2': 3.1416, 'OFFSET_Y': 113.6051, 'LENGTH_R1': 2.9758}",True,False,,,,,,,0,364,12.315438626635048,-329.3051412480543
4,41,M05905,53,2021-06-25 21:37:32.932420+00:00,can11,2.9835,2.9749,121.8824,23.3596,-96.0159337057674,1.04460067936016,392.797084885243,188.371653140253,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 121.8824, 'LENGTH_R2': 2.9749, 'OFFSET_Y': 23.3596, 'LENGTH_R1': 2.9835}",True,False,,,,,,,0,41,-15.379484491704297,-123.07557549383237
4,210,M05850,51,2021-06-25 21:37:32.932420+00:00,can23,3.0753,3.0623,273.0121,32.3195,-29.4493900623609,-1.11614867685688,391.443306558679,191.496837684462,1.0,1.0,109.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 273.0121, 'LENGTH_R2': 3.0623, 'OFFSET_Y': 32.3195, 'LENGTH_R1': 3.0753}",True,False,,,,,,,0,210,-53.58925452226614,-269.40821983672265
4,149,M06705,52,2021-06-25 21:37:32.932420+00:00,can12,3.0448,3.0221,246.9674,5.2826,9.48900735660866,0.195227155696764,392.45296872947,189.431192807053,1.0,1.0,181.0,183.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 246.9674, 'LENGTH_R2': 3.0221, 'OFFSET_Y': 5.2826, 'LENGTH_R1': 3.0448}",True,False,,,,,,,0,149,-71.23866700013501,-236.3256064417685
4,444,M04533,51,2021-06-25 21:37:32.932420+00:00,can17,3.0627,3.0846,383.4444,59.4444,92.2652656334443,0.657865586253684,392.775876029648,191.789068226679,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 383.4444, 'LENGTH_R2': 3.0846, 'OFFSET_Y': 59.4444, 'LENGTH_R1': 3.0627}",True,False,,,,,,,0,444,-61.9189220780272,-382.4939951935584
4,385,M07845,51,2021-06-25 21:37:32.932420+00:00,can14,3.0186,3.1241,320.1911,113.5518,-32.295274433004,2.00424911446456,389.877268764619,193.291761149815,1.0,1.0,163.0,163.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 320.1911, 'LENGTH_R2': 3.1241, 'OFFSET_Y': 113.5518, 'LENGTH_R1': 3.0186}",True,False,,,,,,,0,385,9.017204013231801,-339.2488575061632
4,76,M05906,51,2021-06-25 21:37:32.932420+00:00,can11,2.9904,3.0849,147.8826,50.519,68.6783303313977,0.28863365895295,395.445997451523,188.748108573669,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 147.8826, 'LENGTH_R2': 3.0849, 'OFFSET_Y': 50.519, 'LENGTH_R1': 2.9904}",True,False,,,,,,,0,76,2.400172022541278,-156.18825026445913
4,2,M05851,51,2021-06-25 21:37:32.932420+00:00,can10,2.994,3.036,33.4478,14.2636,134.214686815575,-0.407626813852217,393.323490810101,185.030378657161,1.0,1.0,113.0,113.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 33.4478, 'LENGTH_R2': 3.036, 'OFFSET_Y': 14.2636, 'LENGTH_R1': 2.994}",True,False,,,,,,,0,2,3.331941922207749,-36.179846197588944
4,136,M06706,52,2021-06-25 21:37:32.932420+00:00,can12,3.0277,3.0197,236.5457,5.2864,-161.769939955927,0.957902188687555,392.364226416743,190.175346124999,1.0,1.0,181.0,183.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 236.5457, 'LENGTH_R2': 3.0197, 'OFFSET_Y': 5.2864, 'LENGTH_R1': 3.0277}",True,False,,,,,,,0,136,-68.01496296883569,-226.43111758822764
4,401,M04543,51,2021-06-25 21:37:32.932420+00:00,can17,2.8218,3.0484,356.9344,68.4468,-48.7701824036,12.4514922387134,390.703742766311,194.495957279033,1.0,1.0,165.0,165.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 356.9344, 'LENGTH_R2': 3.0484, 'OFFSET_Y': 68.4468, 'LENGTH_R1': 2.8218}",True,False,,,,,,,0,401,-45.18479195383645,-360.1603119436324
4,206,M07847,69,2021-06-25 21:37:32.932420+00:00,can13,3.1447,3.1255,205.2415,131.8383,59.4996488269867,7.36248074279373,392.515846684659,192.892323129828,1.0,1.0,176.0,176.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 205.2415, 'LENGTH_R2': 3.1255, 'OFFSET_Y': 131.8383, 'LENGTH_R1': 3.1447}",True,False,,,,,,,0,206,61.95187100555251,-235.80858358987146
4,34,M05907,53,2021-06-25 21:37:32.932420+00:00,can11,3.0155,3.0715,111.4928,23.3244,107.272822937065,0.188967294031424,390.851628430189,191.731376858656,1.0,1.0,162.0,162.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 111.4928, 'LENGTH_R2': 3.0715, 'OFFSET_Y': 23.3244, 'LENGTH_R1': 3.0155}",True,False,,,,,,,0,34,-12.198866791811685,-113.18816033141725
4,195,M05852,53,2021-06-25 21:37:32.932420+00:00,can23,2.9724,3.0328,262.5894,32.3479,-38.9903240973375,1.96028640491077,394.468022701257,190.79474319817,1.0,1.0,109.0,109.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 262.5894, 'LENGTH_R2': 3.0328, 'OFFSET_Y': 32.3479, 'LENGTH_R1': 2.9724}",True,False,,,,,,,0,195,-50.341713711408666,-259.52410881758476
4,124,M06707,52,2021-06-25 21:37:32.932420+00:00,can12,3.0251,3.0829,226.12,5.2779,74.6949280008005,-0.0923188971240744,394.913103002865,188.297116768825,1.0,1.0,179.0,181.0,-1.0,1.0,0.0,0.0,0.0,0.0,False,kpno,"set_calibrations.py; user KF; comment New armlengths and offsetsXY from carefully taken arc data on 20210623; analysis by DJE; input_file 20210625_calib/recalibration_95734.csv; archive_ref 6400; params {'OFFSET_X': 226.12, 'LENGTH_R2': 3.0829, 'OFFSET_Y': 5.2779, 'LENGTH_R1': 3.0251}",True,False,,,,,,,0,124,-64.80132603706969,-216.52780379140194
